batch,batch_index,type,priority,name,slug,source_id,route,save_folder,filename,dimensions,format,prompt,notes
2,56,kitchen-recipe,225,Blabla - Finished dish hero,blabla-st,blabla-st,/tools/afrokitchen/recipes/blabla-st/,/assets/img/kitchen/,blabla-st.webp,800x600,WebP,"Finished Blabla, seafood from Sao Tome and Principe, plated finished dish in warm natural light, inspectable texture, no text, no logos.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Sao Tome and Principe; category=seafood; role=hero.
2,57,kitchen-recipe,225,Boerewors - Finished dish hero,boerewors-za,boerewors-za,/tools/afrokitchen/recipes/boerewors-za/,/assets/img/kitchen/,boerewors-za.webp,800x600,WebP,"Finished Boerewors, grill from South Africa, plated finished dish in warm natural light, inspectable texture, no text, no logos.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=South Africa; category=grill; role=hero.
2,58,kitchen-recipe,225,Boli - Finished dish hero,boli-ng,boli-ng,/tools/afrokitchen/recipes/boli-ng/,/assets/img/kitchen/,boli-ng.webp,800x600,WebP,"Finished Boli, street_food from Nigeria, plated finished dish in warm natural light, inspectable texture, no text, no logos.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Nigeria; category=street_food; role=hero.
2,59,kitchen-recipe,225,Bolo Polana - Finished dish hero,bolo-polanna-mz,bolo-polanna-mz,/tools/afrokitchen/recipes/bolo-polanna-mz/,/assets/img/kitchen/,bolo-polanna-mz.webp,800x600,WebP,"Finished Bolo Polana, dessert from Mozambique, plated finished dish in warm natural light, inspectable texture, no text, no logos.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Mozambique; category=dessert; role=hero.
2,60,kitchen-recipe,225,Boulaghmane - Finished dish hero,boulaghmane-eh,boulaghmane-eh,/tools/afrokitchen/recipes/boulaghmane-eh/,/assets/img/kitchen/,boulaghmane-eh.webp,800x600,WebP,"Finished Boulaghmane, breakfast from Western Sahara, plated finished dish in warm natural light, inspectable texture, no text, no logos.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Western Sahara; category=breakfast; role=hero.
2,61,kitchen-recipe,225,Brik a l'Oeuf - Finished dish hero,brik-tn,brik-tn,/tools/afrokitchen/recipes/brik-tn/,/assets/img/kitchen/,brik-tn.webp,800x600,WebP,"Finished Brik a l'Oeuf, snack from Tunisia, plated finished dish in warm natural light, inspectable texture, no text, no logos.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Tunisia; category=snack; role=hero.
2,62,kitchen-recipe,225,Canjeero - Finished dish hero,canjeero,canjeero,/tools/afrokitchen/recipes/canjeero/,/assets/img/kitchen/,canjeero.webp,800x600,WebP,"Finished Canjeero, breakfast from Somalia, plated finished dish in warm natural light, inspectable texture, no text, no logos.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Somalia; category=breakfast; role=hero.
2,63,kitchen-recipe,225,Caril de Camarao - Finished dish hero,caril-de-camarao,caril-de-camarao,/tools/afrokitchen/recipes/caril-de-camarao/,/assets/img/kitchen/,caril-de-camarao.webp,800x600,WebP,"Finished Caril de Camarao, main from Mozambique, plated finished dish in warm natural light, inspectable texture, no text, no logos.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Mozambique; category=main; role=hero.
2,64,kitchen-recipe,225,Cassava Leaves - Finished dish hero,cassava-leaves-sl,cassava-leaves-sl,/tools/afrokitchen/recipes/cassava-leaves-sl/,/assets/img/kitchen/,cassava-leaves-sl.webp,800x600,WebP,"Finished Cassava Leaves, stew from Sierra Leone, plated finished dish in warm natural light, inspectable texture, no text, no logos.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Sierra Leone; category=stew; role=hero.
2,65,kitchen-recipe,225,Ceebu Yapp - Finished dish hero,ceebu-yapp-sn,ceebu-yapp-sn,/tools/afrokitchen/recipes/ceebu-yapp-sn/,/assets/img/kitchen/,ceebu-yapp-sn.webp,800x600,WebP,"Finished Ceebu Yapp, rice from Senegal, plated finished dish in warm natural light, inspectable texture, no text, no logos.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Senegal; category=rice; role=hero.
2,66,kitchen-recipe,225,Chakalaka - Finished dish hero,chakalaka-za,chakalaka-za,/tools/afrokitchen/recipes/chakalaka-za/,/assets/img/kitchen/,chakalaka-za.webp,800x600,WebP,"Finished Chakalaka, side from South Africa, plated finished dish in warm natural light, inspectable texture, no text, no logos.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=South Africa; category=side; role=hero.
2,67,kitchen-recipe,225,Chikanda - Finished dish hero,chikanda,chikanda,/tools/afrokitchen/recipes/chikanda/,/assets/img/kitchen/,chikanda.webp,800x600,WebP,"Finished Chikanda, snack from Zambia, plated finished dish in warm natural light, inspectable texture, no text, no logos.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Zambia; category=snack; role=hero.
2,68,kitchen-recipe,225,Chikanda - Finished dish hero,chikanda-zm,chikanda-zm,/tools/afrokitchen/recipes/chikanda-zm/,/assets/img/kitchen/,chikanda-zm.webp,800x600,WebP,"Finished Chikanda, snack from Zambia, plated finished dish in warm natural light, inspectable texture, no text, no logos.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Zambia; category=snack; role=hero.
2,69,kitchen-recipe,225,Chipsi Mayai - Finished dish hero,chipsi-mayai,chipsi-mayai,/tools/afrokitchen/recipes/chipsi-mayai/,/assets/img/kitchen/,chipsi-mayai.webp,800x600,WebP,"Finished Chipsi Mayai, snack from Tanzania, plated finished dish in warm natural light, inspectable texture, no text, no logos.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Tanzania; category=snack; role=hero.
2,70,kitchen-recipe,225,Citronelle Tea - Finished dish hero,citronelle-tea-sc,citronelle-tea-sc,/tools/afrokitchen/recipes/citronelle-tea-sc/,/assets/img/kitchen/,citronelle-tea-sc.webp,800x600,WebP,"Finished Citronelle Tea, beverage from Seychelles, plated finished dish in warm natural light, inspectable texture, no text, no logos.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Seychelles; category=beverage; role=hero.
2,71,kitchen-recipe,225,Dan Wake - Finished dish hero,dan-wake-ng,dan-wake-ng,/tools/afrokitchen/recipes/dan-wake-ng/,/assets/img/kitchen/,dan-wake-ng.webp,800x600,WebP,"Finished Dan Wake, main from Nigeria, plated finished dish in warm natural light, inspectable texture, no text, no logos.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Nigeria; category=main; role=hero.
2,72,kitchen-recipe,225,Delele - Finished dish hero,deleele-zm,deleele-zm,/tools/afrokitchen/recipes/deleele-zm/,/assets/img/kitchen/,deleele-zm.webp,800x600,WebP,"Finished Delele, side from Zambia, plated finished dish in warm natural light, inspectable texture, no text, no logos.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Zambia; category=side; role=hero.
2,73,kitchen-recipe,225,Dibi - Finished dish hero,dibi-sn,dibi-sn,/tools/afrokitchen/recipes/dibi-sn/,/assets/img/kitchen/,dibi-sn.webp,800x600,WebP,"Finished Dibi, main from Senegal, plated finished dish in warm natural light, inspectable texture, no text, no logos.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Senegal; category=main; role=hero.
2,74,kitchen-recipe,225,Djenkoume - Finished dish hero,djenkoume-tg,djenkoume-tg,/tools/afrokitchen/recipes/djenkoume-tg/,/assets/img/kitchen/,djenkoume-tg.webp,800x600,WebP,"Finished Djenkoume, side from Togo, plated finished dish in warm natural light, inspectable texture, no text, no logos.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Togo; category=side; role=hero.
2,75,kitchen-recipe,225,Dounguouri Soko - Finished dish hero,dounguouri-soko-ne,dounguouri-soko-ne,/tools/afrokitchen/recipes/dounguouri-soko-ne/,/assets/img/kitchen/,dounguouri-soko-ne.webp,800x600,WebP,"Finished Dounguouri Soko, stew from Niger, plated finished dish in warm natural light, inspectable texture, no text, no logos.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Niger; category=stew; role=hero.
2,76,kitchen-recipe,225,Edikang Ikong - Finished dish hero,edikang-ikong-ng,edikang-ikong-ng,/tools/afrokitchen/recipes/edikang-ikong-ng/,/assets/img/kitchen/,edikang-ikong-ng.webp,800x600,WebP,"Finished Edikang Ikong, soup from Nigeria, plated finished dish in warm natural light, inspectable texture, no text, no logos.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Nigeria; category=soup; role=hero.
2,77,kitchen-recipe,225,Efo Riro - Finished dish hero,efo-riro-ng,efo-riro-ng,/tools/afrokitchen/recipes/efo-riro-ng/,/assets/img/kitchen/,efo-riro-ng.webp,800x600,WebP,"Finished Efo Riro, stew from Nigeria, plated finished dish in warm natural light, inspectable texture, no text, no logos.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Nigeria; category=stew; role=hero.
2,78,kitchen-recipe,225,Egusi Soup - Finished dish hero,egusi-soup-ng,egusi-soup-ng,/tools/afrokitchen/recipes/egusi-soup-ng/,/assets/img/kitchen/,egusi-soup-ng.webp,800x600,WebP,"Finished Egusi Soup, soup from Nigeria, plated finished dish in warm natural light, inspectable texture, no text, no logos.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Nigeria; category=soup; role=hero.
2,79,kitchen-recipe,225,Fataya - Finished dish hero,fataya-sn,fataya-sn,/tools/afrokitchen/recipes/fataya-sn/,/assets/img/kitchen/,fataya-sn.webp,800x600,WebP,"Finished Fataya, street_food from Senegal, plated finished dish in warm natural light, inspectable texture, no text, no logos.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Senegal; category=street_food; role=hero.
2,80,kitchen-recipe,225,Tunisian Fish Couscous - Finished dish hero,fish-couscous-tn,fish-couscous-tn,/tools/afrokitchen/recipes/fish-couscous-tn/,/assets/img/kitchen/,fish-couscous-tn.webp,800x600,WebP,"Finished Tunisian Fish Couscous, seafood from Tunisia, plated finished dish in warm natural light, inspectable texture, no text, no logos.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Tunisia; category=seafood; role=hero.
2,81,kitchen-recipe,225,Fisherman Soup - Finished dish hero,fisherman-soup-ng,fisherman-soup-ng,/tools/afrokitchen/recipes/fisherman-soup-ng/,/assets/img/kitchen/,fisherman-soup-ng.webp,800x600,WebP,"Finished Fisherman Soup, soup from Nigeria, plated finished dish in warm natural light, inspectable texture, no text, no logos.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Nigeria; category=soup; role=hero.
2,82,kitchen-recipe,225,Fufu with Gboma Dessi - Finished dish hero,fufu-gboma-dessi-tg,fufu-gboma-dessi-tg,/tools/afrokitchen/recipes/fufu-gboma-dessi-tg/,/assets/img/kitchen/,fufu-gboma-dessi-tg.webp,800x600,WebP,"Finished Fufu with Gboma Dessi, main from Togo, plated finished dish in warm natural light, inspectable texture, no text, no logos.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Togo; category=main; role=hero.
