batch_index,type,priority,name,slug,source_id,route,save_folder,filename,dimensions,format,prompt,notes
316,afrostream-avatar,566,Ferre Gola,ferre-gola,ferre-gola,/tools/afrostream/creator/ferre-gola/,/assets/img/afrostream/creators/,ferre-gola-avatar.webp,400x400,WebP,"Create an original AfroStream creator avatar for Ferre Gola from CD. Use broad public-persona resemblance only, not a copy of any specific photo and not an exact face clone. Cues: music, rumba, ndombolo, congolese. Centered head-and-shoulders portrait, circular-crop safe, warm studio lighting, expressive but original, no logos, no text, no album art, no stage-photo composition.","AfroStream profile avatar. Aim for recognizable vibe/persona while staying original; if image guardrails reject the name, retry using only the country/category/tags cues. Subscribers=800000."
317,afrostream-avatar,566,Frida Choco Bronze,frida-choco-bronze,frida-choco-bronze,/tools/afrostream/creator/frida-choco-bronze/,/assets/img/afrostream/creators/,frida-choco-bronze-avatar.webp,400x400,WebP,"Create an original AfroStream creator avatar for Frida Choco Bronze from CM. Use broad public-persona resemblance only, not a copy of any specific photo and not an exact face clone. Cues: comedy, dance, cooking, cameroonian, entertainment. Centered head-and-shoulders portrait, circular-crop safe, warm studio lighting, expressive but original, no logos, no text, no album art, no stage-photo composition.","AfroStream profile avatar. Aim for recognizable vibe/persona while staying original; if image guardrails reject the name, retry using only the country/category/tags cues. Subscribers=800000."
318,afrostream-avatar,566,Isbae U,isbae-u,isbae-u,/tools/afrostream/creator/isbae-u/,/assets/img/afrostream/creators/,isbae-u-avatar.webp,400x400,WebP,"Create an original AfroStream creator avatar for Isbae U from NG. Use broad public-persona resemblance only, not a copy of any specific photo and not an exact face clone. Cues: comedy, skits, nigerian, entertainment. Centered head-and-shoulders portrait, circular-crop safe, warm studio lighting, expressive but original, no logos, no text, no album art, no stage-photo composition.","AfroStream profile avatar. Aim for recognizable vibe/persona while staying original; if image guardrails reject the name, retry using only the country/category/tags cues. Subscribers=800000."
319,afrostream-avatar,566,Krimo Iifar,krimo-iifar,krimo-iifar,/tools/afrostream/creator/krimo-iifar/,/assets/img/afrostream/creators/,krimo-iifar-avatar.webp,400x400,WebP,"Create an original AfroStream creator avatar for Krimo Iifar from MA. Use broad public-persona resemblance only, not a copy of any specific photo and not an exact face clone. Cues: comedy, films, moroccan, vlogs, drama. Centered head-and-shoulders portrait, circular-crop safe, warm studio lighting, expressive but original, no logos, no text, no album art, no stage-photo composition.","AfroStream profile avatar. Aim for recognizable vibe/persona while staying original; if image guardrails reject the name, retry using only the country/category/tags cues. Subscribers=800000."
320,afrostream-avatar,566,Kwadwo Sheldon,kwadwo-sheldon,kwadwo-sheldon,/tools/afrostream/creator/kwadwo-sheldon/,/assets/img/afrostream/creators/,kwadwo-sheldon-avatar.webp,400x400,WebP,"Create an original AfroStream creator avatar for Kwadwo Sheldon from GH. Use broad public-persona resemblance only, not a copy of any specific photo and not an exact face clone. Cues: entertainment, commentary, ghanaian, reaction. Centered head-and-shoulders portrait, circular-crop safe, warm studio lighting, expressive but original, no logos, no text, no album art, no stage-photo composition.","AfroStream profile avatar. Aim for recognizable vibe/persona while staying original; if image guardrails reject the name, retry using only the country/category/tags cues. Subscribers=800000."
321,afrostream-avatar,566,Nasty C,nasty-c,nasty-c,/tools/afrostream/creator/nasty-c/,/assets/img/afrostream/creators/,nasty-c-avatar.webp,400x400,WebP,"Create an original AfroStream creator avatar for Nasty C from ZA. Use broad public-persona resemblance only, not a copy of any specific photo and not an exact face clone. Cues: music, hiphop, rap, south-african, durban. Centered head-and-shoulders portrait, circular-crop safe, warm studio lighting, expressive but original, no logos, no text, no album art, no stage-photo composition.","AfroStream profile avatar. Aim for recognizable vibe/persona while staying original; if image guardrails reject the name, retry using only the country/category/tags cues. Subscribers=800000."
322,afrostream-avatar,566,Sara El Fadili,sara-el-fadili,sara-el-fadili,/tools/afrostream/creator/sara-el-fadili/,/assets/img/afrostream/creators/,sara-el-fadili-avatar.webp,400x400,WebP,"Create an original AfroStream creator avatar for Sara El Fadili from MA. Use broad public-persona resemblance only, not a copy of any specific photo and not an exact face clone. Cues: comedy, family, moroccan, parenting, humor. Centered head-and-shoulders portrait, circular-crop safe, warm studio lighting, expressive but original, no logos, no text, no album art, no stage-photo composition.","AfroStream profile avatar. Aim for recognizable vibe/persona while staying original; if image guardrails reject the name, retry using only the country/category/tags cues. Subscribers=800000."
323,afrostream-avatar,566,TFM Senegal,tfm-senegal,tfm-senegal,/tools/afrostream/creator/tfm-senegal/,/assets/img/afrostream/creators/,tfm-senegal-avatar.webp,400x400,WebP,"Create an original AfroStream creator avatar for TFM Senegal from SN. Use broad public-persona resemblance only, not a copy of any specific photo and not an exact face clone. Cues: news, entertainment, senegalese, media, tv. Centered head-and-shoulders portrait, circular-crop safe, warm studio lighting, expressive but original, no logos, no text, no album art, no stage-photo composition.","AfroStream profile avatar. Aim for recognizable vibe/persona while staying original; if image guardrails reject the name, retry using only the country/category/tags cues. Subscribers=800000."
324,afrostream-avatar,566,Zain Asaad,zain-asaad,zain-asaad,/tools/afrostream/creator/zain-asaad/,/assets/img/afrostream/creators/,zain-asaad-avatar.webp,400x400,WebP,"Create an original AfroStream creator avatar for Zain Asaad from DZ. Use broad public-persona resemblance only, not a copy of any specific photo and not an exact face clone. Cues: gaming, freefire, algerian, mobile, tips. Centered head-and-shoulders portrait, circular-crop safe, warm studio lighting, expressive but original, no logos, no text, no album art, no stage-photo composition.","AfroStream profile avatar. Aim for recognizable vibe/persona while staying original; if image guardrails reject the name, retry using only the country/category/tags cues. Subscribers=800000."
325,afrostream-avatar,564,Arts TV World,arts-tv-world,arts-tv-world,/tools/afrostream/creator/arts-tv-world/,/assets/img/afrostream/creators/,arts-tv-world-avatar.webp,400x400,WebP,"Create an original AfroStream creator avatar for Arts TV World from ET. Use broad public-persona resemblance only, not a copy of any specific photo and not an exact face clone. Cues: entertainment, news, ethiopian, drama, culture. Centered head-and-shoulders portrait, circular-crop safe, warm studio lighting, expressive but original, no logos, no text, no album art, no stage-photo composition.","AfroStream profile avatar. Aim for recognizable vibe/persona while staying original; if image guardrails reject the name, retry using only the country/category/tags cues. Subscribers=700000."
326,afrostream-avatar,564,Guardian Angel,guardian-angel,guardian-angel,/tools/afrostream/creator/guardian-angel/,/assets/img/afrostream/creators/,guardian-angel-avatar.webp,400x400,WebP,"Create an original AfroStream creator avatar for Guardian Angel from KE. Use broad public-persona resemblance only, not a copy of any specific photo and not an exact face clone. Cues: gospel, music, kenyan, faith, worship. Centered head-and-shoulders portrait, circular-crop safe, warm studio lighting, expressive but original, no logos, no text, no album art, no stage-photo composition.","AfroStream profile avatar. Aim for recognizable vibe/persona while staying original; if image guardrails reject the name, retry using only the country/category/tags cues. Subscribers=700000."
327,afrostream-avatar,564,HackerSploit,hackersploit,hackersploit,/tools/afrostream/creator/hackersploit/,/assets/img/afrostream/creators/,hackersploit-avatar.webp,400x400,WebP,"Create an original AfroStream creator avatar for HackerSploit from KE. Use broad public-persona resemblance only, not a copy of any specific photo and not an exact face clone. Cues: cybersecurity, hacking, kenyan, education, tech. Centered head-and-shoulders portrait, circular-crop safe, warm studio lighting, expressive but original, no logos, no text, no album art, no stage-photo composition.","AfroStream profile avatar. Aim for recognizable vibe/persona while staying original; if image guardrails reject the name, retry using only the country/category/tags cues. Subscribers=700000."
328,afrostream-avatar,564,Jalang'o,jalango,jalango,/tools/afrostream/creator/jalango/,/assets/img/afrostream/creators/,jalango-avatar.webp,400x400,WebP,"Create an original AfroStream creator avatar for Jalang'o from KE. Use broad public-persona resemblance only, not a copy of any specific photo and not an exact face clone. Cues: comedy, lifestyle, kenyan, politics, entertainment. Centered head-and-shoulders portrait, circular-crop safe, warm studio lighting, expressive but original, no logos, no text, no album art, no stage-photo composition.","AfroStream profile avatar. Aim for recognizable vibe/persona while staying original; if image guardrails reject the name, retry using only the country/category/tags cues. Subscribers=680000."
329,afrostream-avatar,563,Henry Desagu,henry-desagu,henry-desagu,/tools/afrostream/creator/henry-desagu/,/assets/img/afrostream/creators/,henry-desagu-avatar.webp,400x400,WebP,"Create an original AfroStream creator avatar for Henry Desagu from KE. Use broad public-persona resemblance only, not a copy of any specific photo and not an exact face clone. Cues: comedy, kenyan, impersonation, viral. Centered head-and-shoulders portrait, circular-crop safe, warm studio lighting, expressive but original, no logos, no text, no album art, no stage-photo composition.","AfroStream profile avatar. Aim for recognizable vibe/persona while staying original; if image guardrails reject the name, retry using only the country/category/tags cues. Subscribers=628000."
