route,locale,pageType,coverageState,sourceFile,englishEquivalent,title,description,h1,titleDuplicateCount,descriptionDuplicateCount,errorCount,reviewCount,signalCodes
/fr/tools/calculateur-du-cout-du-gaz-gpl-cameroun/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-du-gaz-gpl-cameroun/index.html,/tools/gas-lpg-cost/cameroon/,Calculateur du coût du gaz GPL — Cameroun | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût du gaz GPL — Cameroun » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût du gaz GPL — Cameroun,1,1,0,0,
/fr/tools/calculateur-du-cout-du-gaz-gpl-cote-d-ivoire/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-du-gaz-gpl-cote-d-ivoire/index.html,/tools/gas-lpg-cost/cote-divoire/,Calculateur du coût du gaz GPL — Côte d’Ivoire | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût du gaz GPL — Côte d’Ivoire » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût du gaz GPL — Côte d’Ivoire,1,1,0,0,
/fr/tools/calculateur-du-cout-du-gaz-gpl-egypte/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-du-gaz-gpl-egypte/index.html,/tools/gas-lpg-cost/egypt/,Calculateur du coût du gaz GPL — Égypte | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût du gaz GPL — Égypte » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût du gaz GPL — Égypte,1,1,0,0,
/fr/tools/calculateur-du-cout-du-gaz-gpl-ethiopie/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-du-gaz-gpl-ethiopie/index.html,/tools/gas-lpg-cost/ethiopia/,Calculateur du coût du gaz GPL — Éthiopie | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût du gaz GPL — Éthiopie » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût du gaz GPL — Éthiopie,1,1,0,0,
/fr/tools/calculateur-du-cout-du-gaz-gpl-ghana/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-du-gaz-gpl-ghana/index.html,/tools/gas-lpg-cost/ghana/,Calculateur du coût du gaz GPL — Ghana | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût du gaz GPL — Ghana » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût du gaz GPL — Ghana,1,1,0,0,
/fr/tools/calculateur-du-cout-du-gaz-gpl-kenya/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-du-gaz-gpl-kenya/index.html,/tools/gas-lpg-cost/kenya/,Calculateur du coût du gaz GPL — Kenya | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût du gaz GPL — Kenya » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût du gaz GPL — Kenya,1,1,0,0,
/fr/tools/calculateur-du-cout-du-gaz-gpl-maroc/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-du-gaz-gpl-maroc/index.html,/tools/gas-lpg-cost/morocco/,Calculateur du coût du gaz GPL — Maroc | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût du gaz GPL — Maroc » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût du gaz GPL — Maroc,1,1,0,0,
/fr/tools/calculateur-du-cout-du-gaz-gpl-nigeria/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-du-gaz-gpl-nigeria/index.html,/tools/gas-lpg-cost/nigeria/,Calculateur du coût du gaz GPL — Nigéria | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût du gaz GPL — Nigéria » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût du gaz GPL — Nigéria,1,1,0,0,
/fr/tools/calculateur-du-cout-du-gaz-gpl-ouganda/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-du-gaz-gpl-ouganda/index.html,/tools/gas-lpg-cost/uganda/,Calculateur du coût du gaz GPL — Ouganda | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût du gaz GPL — Ouganda » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût du gaz GPL — Ouganda,1,1,0,0,
/fr/tools/calculateur-du-cout-du-gaz-gpl-rwanda/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-du-gaz-gpl-rwanda/index.html,/tools/gas-lpg-cost/rwanda/,Calculateur du coût du gaz GPL — Rwanda | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût du gaz GPL — Rwanda » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût du gaz GPL — Rwanda,1,1,0,0,
/fr/tools/calculateur-du-cout-du-gaz-gpl-senegal/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-du-gaz-gpl-senegal/index.html,/tools/gas-lpg-cost/senegal/,Calculateur du coût du gaz GPL — Sénégal | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût du gaz GPL — Sénégal » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût du gaz GPL — Sénégal,1,1,0,0,
/fr/tools/calculateur-du-cout-du-gaz-gpl-tanzanie/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-du-gaz-gpl-tanzanie/index.html,/tools/gas-lpg-cost/tanzania/,Calculateur du coût du gaz GPL — Tanzanie | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût du gaz GPL — Tanzanie » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût du gaz GPL — Tanzanie,1,1,0,0,
/fr/tools/calculateur-du-cout-du-gaz-gpl-tunisie/,fr,tool,localized-shell,fr/tools/calculateur-du-cout-du-gaz-gpl-tunisie/index.html,/tools/gas-lpg-cost/tunisia/,Calculateur du coût du gaz GPL — Tunisie | AfroTools,"Préparez vos informations, puis utilisez l’outil « Calculateur du coût du gaz GPL — Tunisie » et vérifiez les hypothèses adaptées à votre pays.",Calculateur du coût du gaz GPL — Tunisie,1,1,0,0,
/fr/tools/calculateur-echafaudage/,fr,tool,native,fr/tools/calculateur-echafaudage/index.html,/tools/scaffolding-calc/,Calculateur d’échafaudage | AfroTools,"Calculez surface, tubes, planchers, raccords, location ou achat et main-d’œuvre. Calcul local, hypothèses visibles et résultats exportables pour les projets africains.",Scaffolding Calculateur,1,1,0,0,
/fr/tools/calculateur-engrais/,fr,tool,localized-shell,fr/tools/calculateur-engrais/index.html,/tools/fertilizer-calc/,Calculateur d'engrais NPK | AfroTools,"Estimez localement les besoins N-P2O5-K2O, les sacs, le coût et le rendement de référence selon la culture, le sol et la surface.","Estimez les besoins NPK, les sacs, le coût et le rendement de référence.",1,1,0,0,
/fr/tools/calculateur-expedition/,fr,tool,localized-shell,fr/tools/calculateur-expedition/index.html,/tools/shipping-calc/,Coût d’expédition et poids facturable | AfroTools,"Calculez le poids facturable et un coût d’expédition transparent avec votre diviseur, tarif et hypothèses confirmés. Calcul local et exportable.",Coût d’expédition & poids facturable,1,1,0,0,
/fr/tools/calculateur-facture-eau/,fr,tool,localized-shell,fr/tools/calculateur-facture-eau/index.html,/tools/water-bill/,Calculateur de facture d’eau | AfroTools,"Estimez une facture d’eau à partir du volume, des paliers, des frais fixes et des taxes locales.",Calculateur de facture d’eau,1,1,0,0,
/fr/tools/calculateur-fire/,fr,tool,localized-shell,fr/tools/calculateur-fire/index.html,/tools/fire-calc/,Calculateur FIRE d’indépendance financière | AfroTools,"Estimez un objectif d’indépendance financière, le portefeuille projeté et l’épargne mensuelle requise selon vos hypothèses.",Projeter votre objectif FIRE,1,1,0,0,
/fr/tools/calculateur-fractions/,fr,tool,localized-shell,fr/tools/calculateur-fractions/index.html,/tools/fraction-calc/,Calculateur de fractions exactes | AfroTools,"Additionnez, soustrayez, multipliez ou divisez deux fractions avec des entiers exacts et une forme simplifiée.",Calculateur de fractions exactes,1,1,0,0,
/fr/tools/calculateur-frais-peage/,fr,tool,localized-shell,fr/tools/calculateur-frais-peage/index.html,/tools/toll-calc/,Calculateur de frais de péage | AfroTools,"Préparez un budget de péage et de trajets répétés, puis confirmez chaque montant auprès de l’autorité ou de l’exploitant.",Calculateur de frais de péage,1,1,0,0,
/fr/tools/calculateur-gpa/,fr,tool,localized-shell,fr/tools/calculateur-gpa/index.html,/tools/gpa-calculator/,Calculateur GPA / CGPA | AfroTools,Calculez une moyenne pondérée locale à partir de vos crédits et points; vérifiez toujours l’échelle de votre établissement.,Calculateur GPA / CGPA,1,1,0,0,
/fr/tools/calculateur-heures-supplementaires/,fr,tool,localized-shell,fr/tools/calculateur-heures-supplementaires/index.html,/tools/overtime-calc/,Calculateur d’heures supplémentaires Afrique 2026 | AfroTools,"Estimez localement le taux horaire, le coefficient et la rémunération des heures supplémentaires à partir des règles africaines revues en 2026.",Estimez la rémunération des heures supplémentaires selon le pays.,1,1,0,0,
/fr/tools/calculateur-hypothecaire/,fr,tool,localized-shell,fr/tools/calculateur-hypothecaire/index.html,/tools/mortgage-calculator/,Calculateur hypothécaire Afrique | Planificateur privé,"Estimez un prêt immobilier à taux fixe avec votre propre taux, apport et frais. Comparez mensualité, LTV, intérêts, stress de taux et PDF local privé.",Décider sans taux inventés,1,1,0,0,
/fr/tools/calculateur-ielts/,fr,tool,localized-shell,fr/tools/calculateur-ielts/index.html,/tools/ielts-calculator/,Calculateur IELTS | AfroTools,"Reproduisez la moyenne et l’arrondi IELTS à partir de quatre notes saisies; ce résultat ne décide ni visa, ni admission, ni bourse.",Calculateur IELTS,1,1,0,0,
/fr/tools/calculateur-imc/,fr,tool,localized-shell,fr/tools/calculateur-imc/index.html,/tools/bmi-calculator/,Calculateur d'IMC adulte | AfroTools,Calculez localement l’IMC d’un adulte à l’aide de mesures métriques ou impériales. Affiche une bande de dépistage et ses limites ; il ne diagnostique pas l'obésité…,Calculateur d'IMC adulte,1,1,0,0,
/fr/tools/calculateur-incoterms/,fr,tool,localized-shell,fr/tools/calculateur-incoterms/index.html,/tools/incoterms-calculator/,Calculateur Incoterms 2020 | AfroTools,Répartissez les coûts vendeur-acheteur et comparez deux Incoterms avec le moteur Incoterms 2020 partagé.,Calculateur Incoterms,1,1,0,0,
/fr/tools/calculateur-indemnite-depart/,fr,tool,localized-shell,fr/tools/calculateur-indemnite-depart/index.html,/tools/gratuity-calculator/,Estimer une indemnité de départ — AfroTools,"Appliquez une règle vérifiée par vos soins, en séparant base, compléments et déductions. Calcul local, source datée et exports privés.",Estimer une indemnité de départ,1,1,0,0,
/fr/tools/calculateur-inflation/,fr,tool,localized-shell,fr/tools/calculateur-inflation/index.html,/tools/inflation-calc/,Calculateur de scénario inflation | Privé,"Modélisez prix équivalent et pouvoir d'achat avec un taux récent que vous sourcez. Calcul local privé et exports CSV, JSON et PDF.",Modélisez l'inflation sans taux pays périmé.,1,1,0,0,
/fr/tools/calculateur-jamb/,fr,tool,localized-shell,fr/tools/calculateur-jamb/index.html,/tools/jamb-aggregate/,Feuille de calcul JAMB | AfroTools,Reproduisez un scénario UTME et Post-UTME avec les pondérations publiées par l’établissement; ce résultat ne constitue pas un seuil officiel.,Feuille de calcul JAMB,1,1,0,0,
/fr/tools/calculateur-japa/,fr,tool,localized-shell,fr/tools/calculateur-japa/index.html,/tools/japa-calculator/,Planificateur de budget de relocalisation Japa | AfroTools,"Planifiez votre relocalisation à partir de frais officiels et de devis que vous avez vérifiés, sans prétendre que les règles, prix ou critères sont actuels.",Planificateur de budget de relocalisation Japa,1,1,0,0,
/fr/tools/calculateur-kcse/,fr,tool,localized-shell,fr/tools/calculateur-kcse/index.html,/tools/kcse-calculator/,Feuille de calcul KCSE | AfroTools,Reproduisez l’agrégat à partir des notes saisies; seul KUCCPS ou l’établissement décide de l’éligibilité et du placement.,Feuille de calcul KCSE,1,1,0,0,
/fr/tools/calculateur-lobola/,fr,tool,localized-shell,fr/tools/calculateur-lobola/index.html,/tools/lobola-calculator/,Calculateur de budget Lobola | AfroTools,"Préparez une enveloppe familiale modifiable pour les attentes, cadeaux, frais de cérémonie et marge.",Calculateur de budget Lobola,1,1,0,0,
/fr/tools/calculateur-location-courte/,fr,tool,localized-shell,fr/tools/calculateur-location-courte/index.html,/tools/short-let-calc/,Location courte durée | AfroTools,"Estimez revenus, frais et occupation pour une location courte durée. Utilisez le résultat pour préparer votre dossier, puis vérifiez les règles et sources applicables.",Location courte durée,1,1,0,0,
/fr/tools/calculateur-marge/,fr,tool,localized-shell,fr/tools/calculateur-marge/index.html,/tools/markup-calc/,Calculateur de majoration et prix de vente | AfroTools,"Calculez un prix de vente depuis une majoration ou une marge cible, comparez vos propres taux et traitez un CSV localement.",Calculateur de majoration et prix de vente,1,1,0,0,
/fr/tools/calculateur-microfinance/,fr,tool,localized-shell,fr/tools/calculateur-microfinance/index.html,/tools/microfinance-calc/,Calculateur du coût d'une offre de microfinance,"Vérifiez une offre écrite de microfinance: base du taux, intérêt flat ou dégressif, frais, échéancier et coût annuel effectif estimé.",Vérifiez le coût des flux d'une offre écrite de microfinance.,1,1,0,0,
/fr/tools/calculateur-oee/,fr,tool,localized-shell,fr/tools/calculateur-oee/index.html,/tools/oee-calculator/,Calculateur OEE / TRS — AfroTools,"Calculez disponibilité, performance, qualité et OEE sur une période de mesure contrôlée.",Calculateur OEE / TRS,1,1,0,0,
/fr/tools/calculateur-ovulation/,fr,tool,localized-shell,fr/tools/calculateur-ovulation/index.html,/tools/ovulation-calc/,Estimateur de fenêtre du cycle | AfroTools,"Estimez un cycle large et une fenêtre d'ovulation possible à partir des cycles récents les plus courts et les plus longs. Il ne peut pas confirmer la fertilité, la…",Estimateur de fenêtre du cycle,1,1,0,0,
/fr/tools/calculateur-paye/,fr,tool,localized-shell,fr/tools/calculateur-paye/index.html,/tools/paye-calculator/,Annuaire des calculateurs PAYE par pays | AfroTools,Choisissez un pays africain et ouvrez son calculateur PAYE ou salaire net avec sources. Aucun calcul fiscal panafricain inventé.,Trouvez le calculateur PAYE de votre pays,1,1,0,0,
/fr/tools/calculateur-paystack/,fr,tool,localized-shell,fr/tools/calculateur-paystack/index.html,/tools/paystack-calculator/,Planificateur de frais Paystack | AfroTools,"Estimez les frais Paystack, le net marchand, le coût mensuel et le prix cible au Nigeria, Ghana, Kenya et en Afrique du Sud.",Planifiez les frais Paystack sans masquer les hypothèses.,1,1,0,0,
/fr/tools/calculateur-peinture/,fr,tool,native,fr/tools/calculateur-peinture/index.html,/tools/paint-calculator/,Calculateur de peinture | AfroTools,"Estimez les litres, couches et pots nécessaires pour les surfaces à peindre. Calcul local, hypothèses visibles et résultats exportables pour les projets africains.",Paint Calculateur,1,1,0,0,
/fr/tools/calculateur-pourboire/,fr,tool,localized-shell,fr/tools/calculateur-pourboire/index.html,/tools/tip-calculator/,Calculateur de pourboire et partage | AfroTools,"Calculez taxe, pourboire sur le montant hors taxe, arrondi et part par personne dans plusieurs devises.",Pourboire et partage d’addition,1,1,0,0,
/fr/tools/calculateur-pourcentage/,fr,tool,localized-shell,fr/tools/calculateur-pourcentage/index.html,/tools/percentage-calc/,Calculateur de pourcentage | AfroTools,"Calculez une part, un pourcentage ou une variation avec une formule déterministe exécutée dans ce navigateur.",Calculateur de pourcentage,1,1,0,0,
